order_id,order_date,customer_id,category,sales,profit,quantity
1727,2021-11-11 18:14:06.141023504,2790,Beauty,207.24,-26.05,1
1728,2021-11-11 22:36:42.367061176,1327,Beauty,751.46,37.13,4
1729,2021-11-12 02:59:18.593098848,2077,Home,113.84,153.89,3
1730,2021-11-12 07:21:54.819136524,1760,Electronics,175.67,84.81,4
1731,2021-11-12 11:44:31.045174196,2262,Fashion,703.02,42.01,4
1732,2021-11-12 16:07:07.271211868,2252,Fashion,312.95,116.99,2
1733,2021-11-12 20:29:43.497249540,1578,Fashion,191.98,-23.42,3
1734,2021-11-13 00:52:19.723287216,2074,Electronics,733.27,178.02,3
1735,2021-11-13 05:14:55.949324888,2632,Fashion,345.85,91.4,3
1736,2021-11-13 09:37:32.175362560,2627,Fashion,310.2,-90.08,5
1737,2021-11-13 14:00:08.401400232,2006,Fashion,138.13,-8.42,1
1738,2021-11-13 18:22:44.627437908,2287,Home,200.14,-132.6,5
1739,2021-11-13 22:45:20.853475580,2441,Home,69.66,103.66,3
1740,2021-11-14 03:07:57.079513252,2826,Electronics,360.93,85.08,2
1741,2021-11-14 07:30:33.305550924,1095,Electronics,564.77,3.18,4
1742,2021-11-14 11:53:09.531588596,2111,Fashion,130.74,136.03,4
1743,2021-11-14 16:15:45.757626272,2101,Home,266.22,33.32,5
1744,2021-11-14 20:38:21.983663944,2311,Beauty,235.57,249.87,5
1745,2021-11-15 01:00:58.209701616,2143,Beauty,88.21,41.165,2
1746,2021-11-15 05:23:34.435739288,1813,Fashion,259.635,91.34,4
1747,2021-11-15 09:46:10.661776964,1490,Fashion,69.4,8.21,5
1748,2021-11-15 14:08:46.887814636,2935,Home,172.89,-14.16,1
1749,2021-11-15 18:31:23.113852308,1451,Home,932.97,26.15,5
1750,2021-11-15 22:53:59.339889980,2523,Home,406.07,69.36,5
1751,2021-11-16 03:16:35.565927656,1164,Electronics,244.51,44.66,3
1752,2021-11-16 07:39:11.791965328,1181,Electronics,76.65,94.21,1
1753,2021-11-16 12:01:48.018003000,1468,Fashion,505.88,88.56,1
1754,2021-11-16 16:24:24.244040672,1909,Electronics,606.79,156.11,2
1755,2021-11-16 20:47:00.470078348,1734,Home,85.25,-56.1,3
1756,2021-11-17 01:09:36.696116020,1822,Home,402.55,-84.59,1
1757,2021-11-17 05:32:12.922153692,1943,Electronics,501.15,34.58,3
1758,2021-11-17 09:54:49.148191364,1006,Beauty,586.9,-23.49,3
1759,2021-11-17 14:17:25.374229036,1329,Fashion,297.39,109.92,4
1760,2021-11-17 18:40:01.600266712,1774,Beauty,224.23,-45.43,1
1761,2021-11-17 23:02:37.826304384,2696,Fashion,85.48,-3.97,4
1762,2021-11-18 03:25:14.052342056,1150,Beauty,210.82,13.41,5
1763,2021-11-18 07:47:50.278379728,2108,Electronics,253.31,181.24,5
1764,2021-11-18 12:10:26.504417404,1146,Fashion,113.87,208.61,4
1765,2021-11-18 16:33:02.730455076,2647,Fashion,186.97,-51.31,5
1766,2021-11-18 20:55:38.956492748,2404,Fashion,294.8,-135.66,4
1767,2021-11-19 01:18:15.182530420,1914,Home,163.34,-5.92,2
1768,2021-11-19 05:40:51.408568096,2571,Home,227.55,37.05,3
1769,2021-11-19 10:03:27.634605768,2308,Beauty,285.75,36.68,2
1770,2021-11-19 14:26:03.860643440,1699,Electronics,286.49,33.26,1
1771,2021-11-19 18:48:40.086681112,1081,Home,140.62,105.27,2
1772,2021-11-19 23:11:16.312718788,1513,Fashion,149.58,7.78,2
1773,2021-11-20 03:33:52.538756460,2920,Home,87.32,57.07,5
1774,2021-11-20 07:56:28.764794132,1814,Electronics,579.33,91.57,4
1775,2021-11-20 12:19:04.990831804,1708,Home,227.16,57.55,1
1776,2021-11-20 16:41:41.216869476,2939,Fashion,177.94,94.06,5
1777,2021-11-20 21:04:17.442907152,2546,Beauty,263.75,-96.63,1
1778,2021-11-21 01:26:53.668944824,1745,Fashion,492.66,49.16,3
1779,2021-11-21 05:49:29.894982496,2022,Electronics,233.9,58.38,4
1780,2021-11-21 10:12:06.121020168,2409,Beauty,236.31,26.75,5
1781,2021-11-21 14:34:42.347057844,1706,Home,71.31,-7.81,2
1782,2021-11-21 18:57:18.573095516,1470,Home,760.12,76.89,3
1783,2021-11-21 23:19:54.799133188,2142,Home,341.85,49.84,2
1784,2021-11-22 03:42:31.025170860,1395,Beauty,35.31,35.79,1
1785,2021-11-22 08:05:07.251208536,2555,Fashion,91.87,13.73,3
1786,2021-11-22 12:27:43.477246208,1260,Beauty,208.07,16.86,5
1787,2021-11-22 16:50:19.703283880,1804,Beauty,413.97,-21.23,2
1788,2021-11-22 21:12:55.929321552,1933,Electronics,253.33,1.95,2
1789,2021-11-23 01:35:32.155359228,2279,Beauty,219.82,-35.14,1
1790,2021-11-23 05:58:08.381396900,2757,Home,798.62,9.03,1
1791,2021-11-23 10:20:44.607434572,1904,Fashion,301.38,69.15,4
1792,2021-11-23 14:43:20.833472244,2249,Fashion,102.69,105.58,4
1793,2021-11-23 19:05:57.059509920,2076,Fashion,421.23,35.9,1
1794,2021-11-23 23:28:33.285547592,1939,Home,354.1,33.69,4
1795,2021-11-24 03:51:09.511585264,2890,Home,196.56,51.52,2
1796,2021-11-24 08:13:45.737622936,2523,Home,444.77,118.67,1
1797,2021-11-24 12:36:21.963660608,2529,Home,574.08,22.0,3
1798,2021-11-24 16:58:58.189698284,1853,Home,531.46,77.03,1
1799,2021-11-24 21:21:34.415735956,2387,Beauty,263.14,69.65,5
1800,2021-11-25 01:44:10.641773628,2303,Home,263.9,-9.89,5
1801,2021-11-25 06:06:46.867811300,1592,Home,765.48,96.54,1
1802,2021-11-25 10:29:23.093848976,1713,Home,117.41,-125.77,3
1803,2021-11-25 14:51:59.319886648,2181,Home,259.635,124.94,1
1804,2021-11-25 19:14:35.545924320,1631,Fashion,323.43,-55.53,3
1805,2021-11-25 23:37:11.771961992,1058,Home,462.95,28.88,2
1806,2021-11-26 03:59:47.997999668,2750,Beauty,82.12,106.32,2
1807,2021-11-26 08:22:24.224037340,1127,Beauty,722.5,5.84,3
1808,2021-11-26 12:45:00.450075012,1735,Beauty,713.47,58.73,4
1809,2021-11-26 17:07:36.676112684,1720,Electronics,497.47,107.61,2
1810,2021-11-26 21:30:12.902150360,2905,Fashion,220.0,187.86,5
1811,2021-11-27 01:52:49.128188032,2138,Home,161.15,38.8,1
1812,2021-11-27 06:15:25.354225704,2232,Electronics,84.95,54.38,4
1813,2021-11-27 10:38:01.580263376,1525,Home,140.36,43.24,5
1814,2021-11-27 15:00:37.806301048,1520,Electronics,274.04,22.3,1
1815,2021-11-27 19:23:14.032338724,1551,Electronics,259.635,-67.66,5
1816,2021-11-27 23:45:50.258376396,2985,Beauty,226.19,-49.67,4
1817,2021-11-28 04:08:26.484414068,1236,Beauty,355.82,38.86,3
1818,2021-11-28 08:31:02.710451740,2304,Electronics,302.31,67.29,1
1819,2021-11-28 12:53:38.936489416,2382,Beauty,376.11,41.165,5
1820,2021-11-28 17:16:15.162527088,2224,Electronics,176.38,23.22,5
1821,2021-11-28 21:38:51.388564760,2781,Fashion,169.15,162.29,4
1822,2021-11-29 02:01:27.614602432,2301,Beauty,738.7,-56.36,4
1823,2021-11-29 06:24:03.840640108,2258,Beauty,282.66,56.81,4
1824,2021-11-29 10:46:40.066677780,1493,Beauty,233.52,18.62,3
1825,2021-11-29 15:09:16.292715452,1003,Fashion,181.88,-65.0,2
1826,2021-11-29 19:31:52.518753124,1665,Electronics,259.635,-95.45,5
1827,2021-11-29 23:54:28.744790800,1441,Home,459.12,5.23,3
1828,2021-11-30 04:17:04.970828472,1028,Beauty,171.3,11.22,5
1829,2021-11-30 08:39:41.196866144,2132,Electronics,279.37,-31.05,3
1830,2021-11-30 13:02:17.422903816,1609,Fashion,666.18,100.93,1
1831,2021-11-30 17:24:53.648941488,2750,Home,212.29,7.54,2
1832,2021-11-30 21:47:29.874979164,1804,Beauty,141.92,-38.93,5
1833,2021-12-01 02:10:06.101016836,1074,Fashion,361.36,21.12,4
1834,2021-12-01 06:32:42.327054508,1837,Fashion,291.81,-10.5,2
1835,2021-12-01 10:55:18.553092180,2169,Home,183.48,171.76,5
1836,2021-12-01 15:17:54.779129856,1127,Electronics,500.16,14.78,1
1837,2021-12-01 19:40:31.005167528,2876,Beauty,182.77,-33.42,5
1838,2021-12-02 00:03:07.231205200,1041,Beauty,185.8,171.61,5
1839,2021-12-02 04:25:43.457242872,2379,Electronics,161.33,98.0,5
1840,2021-12-02 08:48:19.683280548,1040,Electronics,138.41,41.165,2
1841,2021-12-02 13:10:55.909318220,1933,Electronics,82.87,-23.7,5
1842,2021-12-02 17:33:32.135355892,1033,Home,61.56,101.32,4
1843,2021-12-02 21:56:08.361393564,2040,Home,156.53,-77.07,3
1844,2021-12-03 02:18:44.587431240,2700,Beauty,381.63,95.46,4
1845,2021-12-03 06:41:20.813468912,2176,Home,234.16,60.01,1
1846,2021-12-03 11:03:57.039506584,1997,Fashion,575.18,119.2,2
1847,2021-12-03 15:26:33.265544256,2401,Beauty,203.86,-148.84,3
1848,2021-12-03 19:49:09.491581928,1587,Home,351.11,-33.65,2
1849,2021-12-04 00:11:45.717619604,2622,Electronics,52.41,-39.98,2
1850,2021-12-04 04:34:21.943657276,2652,Fashion,86.53,-49.43,5
1851,2021-12-04 08:56:58.169694948,2897,Electronics,101.25,74.0,4
1852,2021-12-04 13:19:34.395732620,1341,Beauty,152.93,16.38,3
1853,2021-12-04 17:42:10.621770296,1026,Electronics,464.43,-29.71,5
1854,2021-12-04 22:04:46.847807968,2848,Home,251.86,-48.24,3
1855,2021-12-05 02:27:23.073845640,2310,Home,356.49,-36.89,4
1856,2021-12-05 06:49:59.299883312,1645,Beauty,206.06,109.26,5
1857,2021-12-05 11:12:35.525920988,1730,Electronics,348.02,34.66,3
1858,2021-12-05 15:35:11.751958660,1167,Beauty,81.2,106.51,5
1859,2021-12-05 19:57:47.977996332,1609,Electronics,287.22,253.17,2
1860,2021-12-06 00:20:24.204034004,1267,Fashion,44.27,38.57,1
1861,2021-12-06 04:43:00.430071680,2772,Home,207.54,-73.36,3
1862,2021-12-06 09:05:36.656109352,1820,Beauty,170.36,29.04,4
1863,2021-12-06 13:28:12.882147024,1454,Fashion,349.05,190.33,3
1864,2021-12-06 17:50:49.108184696,1905,Fashion,71.03,126.94,1
1865,2021-12-06 22:13:25.334222372,2708,Beauty,113.22,-11.68,3
1866,2021-12-07 02:36:01.560260044,2424,Beauty,497.49,15.68,3
1867,2021-12-07 06:58:37.786297716,1921,Fashion,173.14,102.0,3
1868,2021-12-07 11:21:14.012335388,1980,Electronics,90.62,78.37,4
1869,2021-12-07 15:43:50.238373060,2499,Fashion,302.12,102.85,1
1870,2021-12-07 20:06:26.464410736,1701,Beauty,180.47,20.88,1
1871,2021-12-08 00:29:02.690448408,1633,Fashion,287.51,71.09,4
1872,2021-12-08 04:51:38.916486080,2581,Electronics,143.58,15.58,3
1873,2021-12-08 09:14:15.142523752,2599,Home,259.635,151.47,3
1874,2021-12-08 13:36:51.368561428,1129,Home,214.54,-82.1,1
1875,2021-12-08 17:59:27.594599100,2019,Fashion,306.59,41.165,3
1876,2021-12-08 22:22:03.820636772,2845,Electronics,256.74,-17.17,2
1877,2021-12-09 02:44:40.046674444,2386,Home,64.19,-14.27,3
1878,2021-12-09 07:07:16.272712120,2728,Fashion,120.51,-82.12,3
1879,2021-12-09 11:29:52.498749792,1818,Fashion,62.76,-96.52,5
1880,2021-12-09 15:52:28.724787464,1692,Electronics,74.97,125.48,1
1881,2021-12-09 20:15:04.950825136,2315,Beauty,663.64,26.64,1
1882,2021-12-10 00:37:41.176862812,2394,Fashion,311.48,20.59,2
1883,2021-12-10 05:00:17.402900484,1793,Beauty,559.12,44.5,2
1884,2021-12-10 09:22:53.628938156,1028,Beauty,294.27,167.85,2
1885,2021-12-10 13:45:29.854975828,1148,Home,501.14,49.3,1
1886,2021-12-10 18:08:06.081013500,2802,Beauty,129.17,31.1,5
1887,2021-12-10 22:30:42.307051176,2319,Electronics,165.98,-11.01,5
1888,2021-12-11 02:53:18.533088848,1010,Home,341.38,87.92,4
1889,2021-12-11 07:15:54.759126520,2535,Home,119.57,34.85,1
1890,2021-12-11 11:38:30.985164192,1675,Home,682.6,172.17,4
1891,2021-12-11 16:01:07.211201868,2136,Fashion,236.38,27.14,3
1892,2021-12-11 20:23:43.437239540,1186,Fashion,549.0,120.61,2
1893,2021-12-12 00:46:19.663277212,1806,Beauty,145.22,-16.89,4
1894,2021-12-12 05:08:55.889314884,1743,Home,389.64,-17.67,4
1895,2021-12-12 09:31:32.115352560,2250,Home,205.52,-106.14,1
1896,2021-12-12 13:54:08.341390232,2333,Electronics,155.05,103.56,2
1897,2021-12-12 18:16:44.567427904,1097,Beauty,614.29,36.94,2
1898,2021-12-12 22:39:20.793465576,1054,Electronics,74.41,91.17,5
1899,2021-12-13 03:01:57.019503252,1622,Beauty,531.61,175.69,4
1900,2021-12-13 07:24:33.245540924,1663,Beauty,395.26,-27.73,5
1901,2021-12-13 11:47:09.471578596,1757,Fashion,80.74,-39.84,4
1902,2021-12-13 16:09:45.697616268,1405,Fashion,389.15,-22.97,1
1903,2021-12-13 20:32:21.923653940,1068,Electronics,201.37,-128.28,1
1904,2021-12-14 00:54:58.149691616,2335,Beauty,156.9,24.54,3
1905,2021-12-14 05:17:34.375729288,2312,Home,189.19,110.74,4
1906,2021-12-14 09:40:10.601766960,2785,Fashion,98.12,43.92,4
1907,2021-12-14 14:02:46.827804632,2571,Home,26.04,41.165,2
1908,2021-12-14 18:25:23.053842308,1750,Electronics,767.83,11.45,2
1909,2021-12-14 22:47:59.279879980,2171,Fashion,296.55,50.01,5
1910,2021-12-15 03:10:35.505917652,2490,Fashion,800.97,117.0,3
1911,2021-12-15 07:33:11.731955324,2762,Beauty,115.79,103.72,1
1912,2021-12-15 11:55:47.957993000,2267,Electronics,227.97,12.36,4
1913,2021-12-15 16:18:24.184030672,2514,Beauty,79.22,12.22,5
1914,2021-12-15 20:41:00.410068344,2872,Fashion,378.36,87.53,3
1915,2021-12-16 01:03:36.636106016,1957,Electronics,259.71,-7.46,2
1916,2021-12-16 05:26:12.862143692,2530,Fashion,178.04,108.43,3
1917,2021-12-16 09:48:49.088181364,1364,Electronics,73.3,-12.72,5
1918,2021-12-16 14:11:25.314219036,1481,Fashion,259.635,164.09,1
1919,2021-12-16 18:34:01.540256708,1200,Home,577.44,58.82,2
1920,2021-12-16 22:56:37.766294384,1153,Home,345.19,-116.77,2
1921,2021-12-17 03:19:13.992332056,2473,Beauty,562.75,91.24,1
1922,2021-12-17 07:41:50.218369728,2524,Home,682.82,41.165,2
1923,2021-12-17 12:04:26.444407400,1072,Fashion,271.53,78.89,5
1924,2021-12-17 16:27:02.670445072,1712,Fashion,162.7,220.15,2
1925,2021-12-17 20:49:38.896482748,1295,Home,392.53,19.1,4
1926,2021-12-18 01:12:15.122520420,2040,Beauty,385.4,-84.2,3
1927,2021-12-18 05:34:51.348558092,2664,Home,327.99,141.4,5
1928,2021-12-18 09:57:27.574595764,2240,Electronics,418.44,-102.36,1
1929,2021-12-18 14:20:03.800633440,1060,Electronics,166.65,-19.71,5
1930,2021-12-18 18:42:40.026671112,1938,Electronics,158.22,43.37,4
1931,2021-12-18 23:05:16.252708784,2639,Home,509.92,-31.9,2
1932,2021-12-19 03:27:52.478746456,1041,Home,199.34,34.9,2
1933,2021-12-19 07:50:28.704784132,1024,Home,356.44,29.14,5
1934,2021-12-19 12:13:04.930821804,2062,Electronics,281.03,162.87,2
1935,2021-12-19 16:35:41.156859476,2826,Beauty,237.27,-153.74,2
1936,2021-12-19 20:58:17.382897148,1130,Fashion,403.08,46.99,4
1937,2021-12-20 01:20:53.608934824,2521,Home,338.24,-33.66,1
1938,2021-12-20 05:43:29.834972496,2252,Beauty,209.49,-5.0,3
1939,2021-12-20 10:06:06.061010168,1107,Fashion,259.635,94.41,5
1940,2021-12-20 14:28:42.287047840,1171,Fashion,278.05,81.44,1
1941,2021-12-20 18:51:18.513085512,2458,Fashion,358.36,67.43,3
1942,2021-12-20 23:13:54.739123188,2501,Beauty,108.88,-60.62,1
1943,2021-12-21 03:36:30.965160860,1101,Beauty,103.12,134.89,5
1944,2021-12-21 07:59:07.191198532,1865,Electronics,76.29,-30.06,4
1945,2021-12-21 12:21:43.417236204,1523,Beauty,255.13,41.165,4
1946,2021-12-21 16:44:19.643273880,1274,Beauty,112.76,-11.95,4
1947,2021-12-21 21:06:55.869311552,2636,Beauty,244.05,122.47,1
1948,2021-12-22 01:29:32.095349224,2067,Fashion,615.83,48.14,5
1949,2021-12-22 05:52:08.321386896,2978,Home,136.58,-93.92,2
1950,2021-12-22 10:14:44.547424572,1816,Electronics,284.84,11.56,2
1951,2021-12-22 14:37:20.773462244,1956,Home,261.03,176.19,4
1952,2021-12-22 18:59:56.999499916,2040,Home,68.79,105.88,1
1953,2021-12-22 23:22:33.225537588,1329,Beauty,131.21,5.19,2
1954,2021-12-23 03:45:09.451575264,2592,Electronics,85.46,144.29,1
1955,2021-12-23 08:07:45.677612936,2846,Home,229.75,62.55,5
1956,2021-12-23 12:30:21.903650608,2520,Home,805.08,171.43,4
1957,2021-12-23 16:52:58.129688280,2838,Electronics,158.59,33.66,3
1958,2021-12-23 21:15:34.355725952,1011,Beauty,188.83,16.65,4
1959,2021-12-24 01:38:10.581763628,2341,Home,103.67,119.05,3
1960,2021-12-24 06:00:46.807801300,2615,Fashion,217.05,60.16,2
1961,2021-12-24 10:23:23.033838972,1215,Home,800.69,84.6,3
1962,2021-12-24 14:45:59.259876644,1338,Fashion,341.52,-29.01,1
1963,2021-12-24 19:08:35.485914320,2799,Beauty,259.635,133.7,3
1964,2021-12-24 23:31:11.711951992,1660,Home,702.21,118.58,2
1965,2021-12-25 03:53:47.937989664,2104,Electronics,524.39,148.12,2
1966,2021-12-25 08:16:24.164027336,2750,Electronics,117.21,-68.78,4
1967,2021-12-25 12:39:00.390065012,2508,Home,176.02,-53.02,2
1968,2021-12-25 17:01:36.616102684,1373,Beauty,81.79,-19.75,1
1969,2021-12-25 21:24:12.842140356,1975,Beauty,318.99,20.85,3
1970,2021-12-26 01:46:49.068178028,1709,Electronics,369.15,-66.64,5
1971,2021-12-26 06:09:25.294215704,2223,Home,222.1,90.98,2
1972,2021-12-26 10:32:01.520253376,2560,Beauty,414.67,4.94,3
1973,2021-12-26 14:54:37.746291048,1465,Electronics,319.93,140.48,4
1974,2021-12-26 19:17:13.972328720,2112,Fashion,562.62,207.91,5
1975,2021-12-26 23:39:50.198366396,2291,Home,338.34,-7.52,4
1976,2021-12-27 04:02:26.424404068,2678,Fashion,221.68,-21.38,1
1977,2021-12-27 08:25:02.650441740,2594,Fashion,259.8,99.78,4
1978,2021-12-27 12:47:38.876479412,2945,Beauty,248.17,47.76,3
1979,2021-12-27 17:10:15.102517084,1488,Beauty,208.37,69.57,5
1980,2021-12-27 21:32:51.328554760,2900,Beauty,256.94,146.35,4
1981,2021-12-28 01:55:27.554592432,2561,Home,259.635,18.27,4
1982,2021-12-28 06:18:03.780630104,1046,Fashion,64.42,-45.26,1
1983,2021-12-28 10:40:40.006667776,2311,Home,143.19,-58.44,3
1984,2021-12-28 15:03:16.232705452,1777,Beauty,342.72,25.81,4
1985,2021-12-28 19:25:52.458743124,2039,Fashion,295.19,11.85,3
1986,2021-12-28 23:48:28.684780796,1710,Home,211.98,109.19,2
1987,2021-12-29 04:11:04.910818468,1400,Home,100.49,151.4,1
1988,2021-12-29 08:33:41.136856144,2942,Electronics,51.61,151.08,1
1989,2021-12-29 12:56:17.362893816,2817,Home,306.9,-16.09,1
1990,2021-12-29 17:18:53.588931488,1980,Beauty,325.44,-24.26,3
1991,2021-12-29 21:41:29.814969160,2109,Home,254.87,-105.07,4
1992,2021-12-30 02:04:06.041006836,1249,Fashion,399.88,40.24,4
1993,2021-12-30 06:26:42.267044508,1390,Home,208.52,110.78,3
1994,2021-12-30 10:49:18.493082180,2805,Electronics,290.99,-16.53,3
1995,2021-12-30 15:11:54.719119852,1334,Fashion,89.86,-78.41,2
1996,2021-12-30 19:34:30.945157524,1628,Fashion,364.07,190.87,5
1997,2021-12-30 23:57:07.171195200,2542,Electronics,431.37,41.165,5
1998,2021-12-31 04:19:43.397232872,1136,Beauty,166.36,31.01,1
1999,2021-12-31 08:42:19.623270544,1882,Fashion,682.46,2.69,4
2000,2021-12-31 13:04:55.849308216,1687,Beauty,235.65,-66.67,1
2001,2021-12-31 17:27:32.075345892,2863,Fashion,153.9,112.15,4
2002,2021-12-31 21:50:08.301383564,2521,Fashion,206.89,-99.92,4
2003,2022-01-01 02:12:44.527421236,1826,Beauty,291.75,129.95,2
2004,2022-01-01 06:35:20.753458908,1726,Fashion,710.64,61.44,3
2005,2022-01-01 10:57:56.979496584,2500,Beauty,176.01,18.51,3
2006,2022-01-01 15:20:33.205534256,1593,Electronics,226.46,19.84,3
2007,2022-01-01 19:43:09.431571928,2246,Beauty,267.14,76.34,5
2008,2022-01-02 00:05:45.657609600,1989,Electronics,259.635,-11.43,3
2009,2022-01-02 04:28:21.883647276,1371,Fashion,259.635,54.14,5
2010,2022-01-02 08:50:58.109684948,1934,Beauty,205.67,-31.05,1
2011,2022-01-02 13:13:34.335722620,1994,Fashion,188.61,-132.08,5
2012,2022-01-02 17:36:10.561760292,1401,Beauty,168.95,89.36,4
2013,2022-01-02 21:58:46.787797964,2466,Electronics,336.04,234.97,2
2014,2022-01-03 02:21:23.013835640,2513,Electronics,229.7,85.28,2
2015,2022-01-03 06:43:59.239873312,1614,Beauty,168.74,36.21,4
2016,2022-01-03 11:06:35.465910984,2296,Electronics,186.15,8.27,1
2017,2022-01-03 15:29:11.691948656,2549,Fashion,308.91,10.78,2
2018,2022-01-03 19:51:47.917986332,2182,Fashion,170.02,8.27,4
2019,2022-01-04 00:14:24.144024004,2175,Home,337.31,55.92,2
2020,2022-01-04 04:37:00.370061676,1994,Electronics,346.46,-150.91,5
2021,2022-01-04 08:59:36.596099348,1619,Fashion,235.28,-164.82,2
2022,2022-01-04 13:22:12.822137024,1187,Beauty,236.06,76.1,5
2023,2022-01-04 17:44:49.048174696,2836,Electronics,330.57,24.07,5
2024,2022-01-04 22:07:25.274212368,2121,Fashion,402.32,41.165,2
2025,2022-01-05 02:30:01.500250040,1130,Electronics,187.32,-41.06,2
2026,2022-01-05 06:52:37.726287716,1804,Beauty,334.64,-4.62,5
2027,2022-01-05 11:15:13.952325388,2194,Fashion,263.5,41.165,2
2028,2022-01-05 15:37:50.178363060,1935,Home,114.61,153.87,1
2029,2022-01-05 20:00:26.404400732,1985,Home,318.5,-45.6,3
2030,2022-01-06 00:23:02.630438408,1182,Electronics,625.83,101.12,3
2031,2022-01-06 04:45:38.856476080,1982,Beauty,243.58,87.22,4
2032,2022-01-06 09:08:15.082513752,1363,Fashion,648.4,23.25,3
2033,2022-01-06 13:30:51.308551424,1038,Beauty,75.0,101.2,1
2034,2022-01-06 17:53:27.534589096,2550,Fashion,302.5,75.33,3
2035,2022-01-06 22:16:03.760626772,2911,Electronics,165.82,-60.49,3
2036,2022-01-07 02:38:39.986664444,1496,Fashion,271.16,-7.47,1
2037,2022-01-07 07:01:16.212702116,2539,Beauty,90.63,41.165,5
2038,2022-01-07 11:23:52.438739788,2372,Beauty,525.2,-7.84,3
2039,2022-01-07 15:46:28.664777464,1981,Electronics,128.16,88.86,4
2040,2022-01-07 20:09:04.890815136,1920,Beauty,165.85,133.0,3
2041,2022-01-08 00:31:41.116852808,2420,Fashion,259.67,37.83,3
2042,2022-01-08 04:54:17.342890480,1721,Electronics,137.14,-8.47,1
2043,2022-01-08 09:16:53.568928156,2184,Fashion,133.78,-17.57,1
2044,2022-01-08 13:39:29.794965828,1015,Beauty,259.92,10.85,4
2045,2022-01-08 18:02:06.021003500,1492,Electronics,269.41,5.26,2
2046,2022-01-08 22:24:42.247041172,2449,Fashion,206.77,109.12,1
2047,2022-01-09 02:47:18.473078848,2131,Beauty,369.46,-6.92,2
2048,2022-01-09 07:09:54.699116520,1893,Beauty,224.81,25.94,4
2049,2022-01-09 11:32:30.925154192,2473,Home,98.49,102.38,3
2050,2022-01-09 15:55:07.151191864,1310,Beauty,259.635,13.6,3
2051,2022-01-09 20:17:43.377229536,1738,Fashion,226.36,4.46,2
2052,2022-01-10 00:40:19.603267212,2193,Electronics,92.57,109.71,4
2053,2022-01-10 05:02:55.829304884,1545,Home,389.51,132.8,4
2054,2022-01-10 09:25:32.055342556,1413,Beauty,12.6,43.07,1
2055,2022-01-10 13:48:08.281380228,1250,Beauty,333.44,172.86,2
2056,2022-01-10 18:10:44.507417904,1758,Beauty,115.73,53.26,1
2057,2022-01-10 22:33:20.733455576,2804,Fashion,378.76,110.11,2
2058,2022-01-11 02:55:56.959493248,2164,Home,111.15,196.4,1
2059,2022-01-11 07:18:33.185530920,2297,Fashion,714.15,-10.29,1
2060,2022-01-11 11:41:09.411568596,2439,Home,694.36,-1.71,4
2061,2022-01-11 16:03:45.637606268,2631,Electronics,488.08,103.95,4
2062,2022-01-11 20:26:21.863643940,2762,Fashion,330.7,27.15,3
2063,2022-01-12 00:48:58.089681612,2914,Fashion,50.22,-35.27,3
2064,2022-01-12 05:11:34.315719288,2062,Electronics,91.33,12.07,4
2065,2022-01-12 09:34:10.541756960,1813,Home,146.84,-73.18,4
2066,2022-01-12 13:56:46.767794632,1028,Beauty,118.02,41.97,1
2067,2022-01-12 18:19:22.993832304,1957,Electronics,337.74,53.05,3
2068,2022-01-12 22:41:59.219869976,1476,Beauty,136.58,126.8,4
2069,2022-01-13 03:04:35.445907652,1317,Beauty,259.635,134.44,2
2070,2022-01-13 07:27:11.671945324,1244,Electronics,363.13,14.62,2
2071,2022-01-13 11:49:47.897982996,1747,Home,496.15,208.61,3
2072,2022-01-13 16:12:24.124020668,1696,Beauty,596.21,-45.91,2
2073,2022-01-13 20:35:00.350058344,1271,Electronics,303.21,-72.0,1
2074,2022-01-14 00:57:36.576096016,2463,Fashion,588.1,-59.37,3
2075,2022-01-14 05:20:12.802133688,2771,Fashion,178.98,-53.7,4
2076,2022-01-14 09:42:49.028171360,2262,Fashion,279.58,100.65,2
2077,2022-01-14 14:05:25.254209036,1376,Electronics,601.87,174.57,1
2078,2022-01-14 18:28:01.480246708,1265,Fashion,259.635,177.86,4
2079,2022-01-14 22:50:37.706284380,1925,Beauty,141.29,-110.77,5
2080,2022-01-15 03:13:13.932322052,1920,Fashion,249.71,108.55,1
2081,2022-01-15 07:35:50.158359728,2382,Fashion,743.27,162.17,2
2082,2022-01-15 11:58:26.384397400,1339,Beauty,56.02,119.83,1
2083,2022-01-15 16:21:02.610435072,1388,Fashion,192.47,-10.67,5
2084,2022-01-15 20:43:38.836472744,1576,Beauty,1175.63,41.165,5
2085,2022-01-16 01:06:15.062510420,2712,Fashion,369.46,-36.12,1
2086,2022-01-16 05:28:51.288548092,1002,Beauty,324.86,99.79,4
2087,2022-01-16 09:51:27.514585764,2452,Fashion,148.07,-77.09,4
2088,2022-01-16 14:14:03.740623436,2165,Beauty,171.98,94.83,5
2089,2022-01-16 18:36:39.966661108,1375,Electronics,169.72,41.165,3
2090,2022-01-16 22:59:16.192698784,2693,Beauty,223.83,69.06,3
2091,2022-01-17 03:21:52.418736456,1323,Fashion,443.99,19.72,4
2092,2022-01-17 07:44:28.644774128,1145,Fashion,448.31,11.17,3
2093,2022-01-17 12:07:04.870811800,2981,Home,352.91,115.74,4
2094,2022-01-17 16:29:41.096849476,1292,Beauty,259.635,162.12,2
2095,2022-01-17 20:52:17.322887148,2688,Electronics,36.52,-29.2,4
